 lilj_1sub                 SWAT+ Nov 30 2021    MODULAR Rev 2020.60.5.4                                   
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq   lagsatex 
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   365    12    31  2005      15      15  hru15               1092.880       0.000       0.000      51.242       0.073      51.315       0.000     954.727      99.206     851.240       4.281      51.242      61.724      56.192     143.031      43.797       7.143       0.000       0.000       0.000    1261.702       0.000       0.000       0.000       0.000       0.000      51.242       0.000       0.000       0.073       0.000       0.000       0.000       0.000       0.000      86.839      14.346       0.174       0.000
   365    12    31  2005      16      16  hru16               1092.880       0.000       0.000       6.871       0.415       7.285       1.376     995.707      99.206     891.616       4.885       6.870      40.483      56.110     144.620      50.912       7.155       0.000       0.000       0.000    1261.663       0.000       0.000       0.000       0.000       0.000       6.870       0.000       0.000       0.415       0.000       0.000       0.000       0.000       0.000      88.510       0.889       0.992       0.000
   365    12    31  2005      17      17  hru17               1092.880       0.000       0.000      30.908       0.278      31.187       0.000     973.367      99.206     869.098       5.063      30.908      54.545      56.546     144.872      47.969      12.963       0.000       0.000       0.000    1261.670       0.000       0.000       0.000       0.000       0.000      30.908       0.000       0.000       0.278       0.000       0.000       0.000       0.000       0.000      88.326       3.848       0.666       0.000
   365    12    31  2005      18      18  hru18               1092.880       0.000       0.000       0.000       0.401       0.401      34.629     972.291      99.206     867.090       5.994       0.000      16.067      56.290     141.840      48.425       7.258       0.000       0.000       0.000    1261.713       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.401       0.000       0.000       0.000       0.000       0.000      85.550       0.000       0.959       0.000
   365    12    31  2005      19      19  hru19               1092.880       0.000       0.000      72.011       0.065      72.076       0.000     936.408      99.206     832.909       4.292      72.011      67.016      56.183     140.580      40.652       7.121       0.000       0.000       0.000    1261.670       0.000       0.000       0.000       0.000       0.000      72.011       0.000       0.000       0.065       0.000       0.000       0.000       0.000       0.000      84.397      15.395       0.156       0.000
   365    12    31  2005      20      20  hru20               1092.880       0.000       0.000      15.600       0.383      15.982       0.000     988.256      99.206     882.187       6.864      15.599      46.817      56.069     144.710      49.547       6.286       0.000       0.000       0.000    1261.678       0.000       0.000       0.000       0.000       0.000      15.599       0.000       0.000       0.383       0.000       0.000       0.000       0.000       0.000      88.641       2.885       0.915       0.000
   365    12    31  2005      21      21  hru21               1092.880       0.000       0.000      43.379       0.094      43.473       0.000     961.879      99.207     857.613       5.060      43.379      59.250      56.560     144.088      45.961      12.934       0.000       0.000       0.000    1261.644       0.000       0.000       0.000       0.000       0.000      43.379       0.000       0.000       0.094       0.000       0.000       0.000       0.000       0.000      87.528       8.867       0.224       0.000
   365    12    31  2005      22      22  hru22               1092.880       0.000       0.000      15.600       0.130      15.729       0.000     988.559      99.206     884.468       4.885      15.599      46.817      56.126     144.718      49.598       7.155       0.000       0.000       0.000    1261.671       0.000       0.000       0.000       0.000       0.000      15.599       0.000       0.000       0.130       0.000       0.000       0.000       0.000       0.000      88.591       3.453       0.311       0.000
   365    12    31  2005      23      23  hru23               1092.880       0.000       0.000      15.600       0.073      15.672       0.000     986.535      99.207     882.050       5.278      15.599      46.817      56.837     147.510      50.843      15.368       0.000       0.000       0.000    1261.646       0.000       0.000       0.000       0.000       0.000      15.599       0.000       0.000       0.073       0.000       0.000       0.000       0.000       0.000      90.673       6.295       0.174       0.000
   365    12    31  2005      24      24  hru24               1092.880       0.000       0.000     776.070       0.000     776.070       0.000     317.814       0.000       0.000     317.814     776.070      98.833      70.083      69.079      68.262       1.823       0.000       0.000       0.000    1261.702       0.000       0.000       0.000       0.000       0.000     776.070       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.003       0.000       0.001       0.000
   365    12    31  2005      25      25  hru25               1092.880       0.000       0.000     776.070       0.000     776.070       0.000     318.034       0.000       0.000     318.034     776.070      98.833      93.349      92.126      91.461       0.874       0.000       0.000       0.000    1261.692       0.000       0.000       0.000       0.000       0.000     776.070       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.224       0.000       0.000       0.000
   365    12    31  2005      26      26  hru26               1092.880       0.000       0.000     776.070       0.000     776.070       0.000     318.757       0.000       0.000     318.757     776.070      98.833      87.948      86.001      85.834       1.765       0.000       0.000       0.000    1261.671       0.000       0.000       0.000       0.000       0.000     776.070       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.947       0.000       0.002       0.000
   365    12    31  2005      27      27  hru27               1092.880       0.000       0.000     776.070       0.000     776.070       0.000     318.032       0.000       0.000     318.032     776.070      98.833      40.377      39.155      38.459       1.548       0.000       0.000       0.000    1261.687       0.000       0.000       0.000       0.000       0.000     776.070       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.222       0.000       0.000       0.000
   365    12    31  2005      28      28  hru28               1092.880       0.000       0.000       3.262       3.832       7.094     495.552     571.011      38.961     288.458     243.592       3.262      36.343     243.123     262.327     210.928      14.901       0.000       0.000       0.000    1261.708       0.000       0.000       0.000       0.000       0.000       3.262       0.000       0.000       3.832       0.000       0.000       0.000       0.000       0.000      19.204       0.854       9.157       0.000
   365    12    31  2005      29      29  hru29               1092.880       0.000       0.000     113.679       9.178     122.857     253.198     692.418      38.961     288.418     365.039     113.679      58.957     366.810     425.749     364.570      56.837       0.000       0.000       0.000    1261.662       0.000       0.000       0.000       0.000       0.000     113.679       0.000       0.000       9.178       0.000       0.000       0.000       0.000       0.000      58.939      14.684      21.934       0.000
   365    12    31  2005      30      30  hru30               1092.880       0.000       0.000     212.673      77.065     289.738     114.671     795.269      38.961     288.411     467.898     212.673      68.866     421.824     510.082     449.955      84.885       0.000       0.000       0.000    1261.654       0.000       0.000       0.000       0.000       0.000     212.673       0.000       0.000      77.065       0.000       0.000       0.000       0.000       0.000      88.258      34.056     184.173       0.000
   365    12    31  2005      31      31  hru31               1092.880       0.000       0.000      15.600       1.165      16.764      97.255     905.041      65.192     816.293      23.556      15.599      46.817     104.060     177.880     109.627       8.454       0.000       0.000       0.000    1261.681       0.000       0.000       0.000       0.000       0.000      15.599       0.000       0.000       1.165       0.000       0.000       0.000       0.000       0.000      73.820       3.678       2.784       0.000
   365    12    31  2005      32      32  hru32               1092.880       0.000       0.000      72.815       0.327      73.142      14.686     925.683      65.192     841.253      19.238      72.815      67.016      94.374     173.743     126.758       9.868       0.000       0.000       0.000    1261.680       0.000       0.000       0.000       0.000       0.000      72.815       0.000       0.000       0.327       0.000       0.000       0.000       0.000       0.000      79.369      27.476       0.782       0.000
   365    12    31  2005      33      33  hru33               1092.880       0.000       0.000     226.314       0.386     226.700       2.653     440.222      42.358     348.365      49.499     226.307      70.363       9.333      10.256       4.234       4.234       0.000       0.000       0.000    1261.678       0.000       0.000       0.000       0.000       0.000     226.307       0.000       0.000       0.386       0.000       0.000       0.000       0.000       0.000       0.923      60.291       0.923       0.000
   365    12    31  2005      34      34  hru34               1092.880       0.000       0.000      47.626       5.612      53.238     562.680     447.262      44.007     324.836      78.419      47.626      60.475     249.184     278.829     224.214      17.109       0.000       0.000       0.000    1261.691       0.000       0.000       0.000       0.000       0.000      47.626       0.000       0.000       5.612       0.000       0.000       0.000       0.000       0.000      29.645       0.056      13.412       0.000
   365    12    31  2005      35      35  hru35               1092.880       0.000       0.000     413.726      29.451     443.177     121.845     443.404      44.007     324.826      74.571     413.726      85.876     428.316     512.509     468.335      92.577       0.000       0.000       0.000    1261.679       0.000       0.000       0.000       0.000       0.000     413.726       0.000       0.000      29.451       0.000       0.000       0.000       0.000       0.000      84.193       1.230      70.383       0.000
