 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
     67     3     8  1982     55       0  rtu0550             3113.609       0.000       0.000    2471.122      59.573    2530.695     190.022      33.424       0.000       0.000      33.424    2471.182      80.978     281.578     348.339     297.000      96.485       0.000       0.000       0.000      33.631       0.000       0.000       0.000       0.000       0.000    2471.182       0.000       0.000      59.573       0.000       0.000       0.000       0.000       0.000     353.157       4.586     657.515       0.000       0.000       0.000       0.000
     67     3     8  1982     56       0  rtu0560             3113.609       0.000       0.000    2475.368      57.870    2533.238     190.135      33.611       0.000       0.000      33.611    2475.389      81.088     282.067     348.339     297.151      96.633       0.000       0.000       0.000      33.819       0.000       0.000       0.000       0.000       0.000    2475.389       0.000       0.000      57.870       0.000       0.000       0.000       0.000       0.000     350.571       1.584     638.716       0.000       0.000       0.000       0.000
     67     3     8  1982     57       0  rtu0570             3113.609       0.000       0.000    2997.292      39.897    3037.189      39.210      31.723       0.000       0.000      31.723    2997.345      87.025     332.520     333.459     293.419     102.769       0.000       0.000       0.000      31.915       0.000       0.000       0.000       0.000       0.000    2997.345       0.000       0.000      39.897       0.000       0.000       0.000       0.000       0.000       4.967       4.503     484.481       0.000       0.000       0.000       0.000
     67     3     8  1982     58       0  rtu0580             3113.609       0.000       0.000    2480.700      56.308    2537.008     190.294      33.506       0.000       0.000      33.506    2480.816      81.242     282.766     348.339     297.361      96.837       0.000       0.000       0.000      33.713       0.000       0.000       0.000       0.000       0.000    2480.816       0.000       0.000      56.308       0.000       0.000       0.000       0.000       0.000     346.871       8.890     621.476       0.000       0.000       0.000       0.000
     67     3     8  1982     59       0  rtu0590             3113.609       0.000       0.000    2465.506      60.334    2525.840     189.839      34.008       0.000       0.000      34.008    2465.529      80.806     280.758     348.339     296.761      96.252       0.000       0.000       0.000      34.219       0.000       0.000       0.000       0.000       0.000    2465.529       0.000       0.000      60.334       0.000       0.000       0.000       0.000       0.000     357.495       1.815     665.920       0.000       0.000       0.000       0.000
     67     3     8  1982     60       0  rtu0600             3113.609       0.000       0.000    2991.242      45.501    3036.744      39.208      31.725       0.000       0.000      31.725    2991.319      87.024     332.466     333.459     293.407     102.758       0.000       0.000       0.000      31.918       0.000       0.000       0.000       0.000       0.000    2991.319       0.000       0.000      45.501       0.000       0.000       0.000       0.000       0.000       5.254       6.502     552.529       0.000       0.000       0.000       0.000
     67     3     8  1982     61       0  rtu0610             3113.609       0.000       0.000    2471.703      58.687    2530.390     190.024      33.862       0.000       0.000      33.862    2471.732      80.924     281.603     348.339     296.997      96.482       0.000       0.000       0.000      34.071       0.000       0.000       0.000       0.000       0.000    2471.732       0.000       0.000      58.687       0.000       0.000       0.000       0.000       0.000     353.023       2.290     647.740       0.000       0.000       0.000       0.000
     67     3     8  1982     62       0  rtu0620             3113.609       0.000       0.000    2510.766      48.381    2559.147     191.185      32.584       0.000       0.000      32.584    2510.780      82.021     286.730     348.339     298.526      97.973       0.000       0.000       0.000      32.786       0.000       0.000       0.000       0.000       0.000    2510.780       0.000       0.000      48.381       0.000       0.000       0.000       0.000       0.000     325.903       1.083     533.992       0.000       0.000       0.000       0.000
     67     3     8  1982     63       0  rtu0630             3113.609       0.000       0.000    2686.502      55.461    2741.963     126.820      32.093       0.000       0.000      32.093    2686.539      83.454     302.674     342.109     295.422      99.039       0.000       0.000       0.000      32.291       0.000       0.000       0.000       0.000       0.000    2686.539       0.000       0.000      55.461       0.000       0.000       0.000       0.000       0.000     208.603       2.973     632.971       0.000       0.000       0.000       0.000
     67     3     8  1982     64       0  rtu0640             3113.609       0.000       0.000    2503.974      50.159    2554.133     190.982      32.808       0.000       0.000      32.808    2503.984      81.814     285.835     348.339     298.256      97.710       0.000       0.000       0.000      33.011       0.000       0.000       0.000       0.000       0.000    2503.984       0.000       0.000      50.159       0.000       0.000       0.000       0.000       0.000     330.637       0.743     553.615       0.000       0.000       0.000       0.000
     67     3     8  1982     65       0  rtu0650             3113.609       0.000       0.000    2582.394      25.449    2607.844     193.209      32.626       0.000       0.000      32.626    2582.505      83.543     295.862     348.339     301.139     100.518       0.000       0.000       0.000      32.827       0.000       0.000       0.000       0.000       0.000    2582.505       0.000       0.000      25.449       0.000       0.000       0.000       0.000       0.000     277.597       8.668     280.889       0.000       0.000       0.000       0.000
     67     3     8  1982     66       0  rtu0660             3113.609       0.000       0.000    2487.709      56.332    2544.040     190.535      32.281       0.000       0.000      32.281    2487.731      81.470     283.876     348.339     297.676      97.145       0.000       0.000       0.000      32.481       0.000       0.000       0.000       0.000       0.000    2487.731       0.000       0.000      56.332       0.000       0.000       0.000       0.000       0.000     341.002       1.729     621.741       0.000       0.000       0.000       0.000
     67     3     8  1982     67       0  rtu0670             3113.609       0.000       0.000    2678.731      60.940    2739.672     131.295      34.455       0.000       0.000      34.455    2678.756      85.458     257.308     296.205     257.967     112.806       0.000       0.000       0.000      34.595       0.000       0.000       0.000       0.000       0.000    2678.756       0.000       0.000      60.940       0.000       0.000       0.000       0.000       0.000     205.757       1.982     447.423       0.000       0.000       0.000       0.000
     67     3     8  1982     68       0  rtu0680             3113.609       0.000       0.000    2560.035      32.828    2592.863     192.592      32.469       0.000       0.000      32.469    2560.100      83.129     293.018     348.339     300.351      99.751       0.000       0.000       0.000      32.669       0.000       0.000       0.000       0.000       0.000    2560.100       0.000       0.000      32.828       0.000       0.000       0.000       0.000       0.000     292.638       5.131     362.323       0.000       0.000       0.000       0.000
     67     3     8  1982     69       0  rtu0690             3113.609       0.000       0.000    2502.882      49.457    2552.339     190.935      33.358       0.000       0.000      33.358    2503.003      81.780     285.600     348.339     298.197      97.653       0.000       0.000       0.000      33.564       0.000       0.000       0.000       0.000       0.000    2503.003       0.000       0.000      49.457       0.000       0.000       0.000       0.000       0.000     331.878       9.279     545.861       0.000       0.000       0.000       0.000
     67     3     8  1982     70       0  rtu0700             3113.609       0.000       0.000    2471.077      56.035    2527.112     189.948      35.355       0.000       0.000      35.355    2471.077      80.917     281.176     348.339     296.909      96.398       0.000       0.000       0.000      35.574       0.000       0.000       0.000       0.000       0.000    2471.077       0.000       0.000      56.035       0.000       0.000       0.000       0.000       0.000     355.282       0.000     618.463       0.000       0.000       0.000       0.000
     67     3     8  1982     71       0  rtu0710             3113.609       0.000       0.000    2431.340      69.989    2501.329     188.825      34.799       0.000       0.000      34.799    2431.358      79.933     276.357     348.339     295.440      94.965       0.000       0.000       0.000      35.015       0.000       0.000       0.000       0.000       0.000    2431.358       0.000       0.000      69.989       0.000       0.000       0.000       0.000       0.000     380.772       1.361     772.475       0.000       0.000       0.000       0.000
     67     3     8  1982     72       0  rtu0720             3113.609       0.000       0.000    2425.258      72.085    2497.342     188.650      34.741       0.000       0.000      34.741    2425.259      79.804     275.615     348.339     295.215      94.744       0.000       0.000       0.000      34.957       0.000       0.000       0.000       0.000       0.000    2425.259       0.000       0.000      72.085       0.000       0.000       0.000       0.000       0.000     384.697       0.112     795.611       0.000       0.000       0.000       0.000
     67     3     8  1982     73       0  rtu0730             3113.609       0.000       0.000    2485.107      51.956    2537.063     190.349      35.204       0.000       0.000      35.204    2485.107      81.162     283.048     348.339     297.420      96.895       0.000       0.000       0.000      35.422       0.000       0.000       0.000       0.000       0.000    2485.107       0.000       0.000      51.956       0.000       0.000       0.000       0.000       0.000     345.380       0.022     573.446       0.000       0.000       0.000       0.000
     67     3     8  1982     74       0  rtu0740             3113.609       0.000       0.000    2530.699      37.321    2568.021     191.623      35.215       0.000       0.000      35.215    2530.731      82.246     288.813     348.339     299.083      98.514       0.000       0.000       0.000      35.433       0.000       0.000       0.000       0.000       0.000    2530.731       0.000       0.000      37.321       0.000       0.000       0.000       0.000       0.000     314.883       2.564     415.636       0.000       0.000       0.000       0.000
     67     3     8  1982     75       0  rtu0750             3113.609       0.000       0.000    2457.716      61.715    2519.431     189.594      34.632       0.000       0.000      34.632    2457.748      80.580     279.665     348.339     296.440      95.940       0.000       0.000       0.000      34.847       0.000       0.000       0.000       0.000       0.000    2457.748       0.000       0.000      61.715       0.000       0.000       0.000       0.000       0.000     363.277       2.437     681.153       0.000       0.000       0.000       0.000
     67     3     8  1982     76       0  rtu0760             3113.609       0.000       0.000    2440.156      67.635    2507.791     189.092      34.509       0.000       0.000      34.509    2440.202      80.142     277.508     348.339     295.785      95.300       0.000       0.000       0.000      34.723       0.000       0.000       0.000       0.000       0.000    2440.202       0.000       0.000      67.635       0.000       0.000       0.000       0.000       0.000     374.683       3.428     746.494       0.000       0.000       0.000       0.000
     67     3     8  1982     77       0  rtu0770             3113.609       0.000       0.000    2448.902      64.279    2513.181     189.333      34.787       0.000       0.000      34.787    2448.901      80.347     278.529     348.339     296.098      95.607       0.000       0.000       0.000      35.003       0.000       0.000       0.000       0.000       0.000    2448.901       0.000       0.000      64.279       0.000       0.000       0.000       0.000       0.000     369.285       0.004     709.460       0.000       0.000       0.000       0.000
     67     3     8  1982     78       0  rtu0780             3113.609       0.000       0.000    2440.879      68.459    2509.338     189.141      33.907       0.000       0.000      33.907    2441.105      80.180     277.744     348.339     295.846      95.360       0.000       0.000       0.000      34.118       0.000       0.000       0.000       0.000       0.000    2441.105       0.000       0.000      68.459       0.000       0.000       0.000       0.000       0.000     373.439      17.131     755.595       0.000       0.000       0.000       0.000
     67     3     8  1982     79       0  rtu0790             3113.609       0.000       0.000    2556.028      76.425    2632.453     149.702      33.932       0.000       0.000      33.932    2556.032      81.596     289.541     344.473     294.572      96.660       0.000       0.000       0.000      34.143       0.000       0.000       0.000       0.000       0.000    2556.032       0.000       0.000      76.425       0.000       0.000       0.000       0.000       0.000     290.582       0.287     866.128       0.000       0.000       0.000       0.000
     67     3     8  1982     80       0  rtu0800             3113.609       0.000       0.000    2755.186      78.638    2833.824      93.454      33.530       0.000       0.000      33.530    2755.187      84.420     310.810     338.858     294.039      99.834       0.000       0.000       0.000      33.739       0.000       0.000       0.000       0.000       0.000    2755.187       0.000       0.000      78.638       0.000       0.000       0.000       0.000       0.000     148.368       0.134     925.353       0.000       0.000       0.000       0.000
     67     3     8  1982     81       0  rtu0810             3113.609       0.000       0.000    2517.556      80.868    2598.424     157.042      33.568       0.000       0.000      33.568    2517.556      81.038     285.367     345.233     294.286      95.881       0.000       0.000       0.000      33.777       0.000       0.000       0.000       0.000       0.000    2517.556       0.000       0.000      80.868       0.000       0.000       0.000       0.000       0.000     316.683       0.051     911.535       0.000       0.000       0.000       0.000
     67     3     8  1982     82       0  rtu0820             3113.609       0.000       0.000    2447.606      66.170    2513.776     189.330      33.972       0.000       0.000      33.972    2447.739      80.340     278.551     348.339     296.092      95.600       0.000       0.000       0.000      34.183       0.000       0.000       0.000       0.000       0.000    2447.739       0.000       0.000      66.170       0.000       0.000       0.000       0.000       0.000     369.170      10.146     730.333       0.000       0.000       0.000       0.000
     67     3     8  1982     83       0  rtu0830             3113.609       0.000       0.000    2456.196      62.376    2518.571     189.557      34.526       0.000       0.000      34.526    2456.324      80.545     279.510     348.339     296.391      95.892       0.000       0.000       0.000      34.740       0.000       0.000       0.000       0.000       0.000    2456.324       0.000       0.000      62.376       0.000       0.000       0.000       0.000       0.000     364.096       9.834     688.456       0.000       0.000       0.000       0.000
     67     3     8  1982     84       0  rtu0840             3113.609       0.000       0.000    2957.784      73.356    3031.141      39.192      33.636       0.000       0.000      33.636    2957.800      87.015     331.965     333.459     293.329     102.683       0.000       0.000       0.000      33.846       0.000       0.000       0.000       0.000       0.000    2957.800       0.000       0.000      73.356       0.000       0.000       0.000       0.000       0.000       7.902       1.335     890.788       0.000       0.000       0.000       0.000
     67     3     8  1982     85       0  rtu0850             3113.609       0.000       0.000    2997.049      39.966    3037.015      39.210      31.921       0.000       0.000      31.921    2997.072      87.025     332.519     333.459     293.419     102.769       0.000       0.000       0.000      32.115       0.000       0.000       0.000       0.000       0.000    2997.072       0.000       0.000      39.966       0.000       0.000       0.000       0.000       0.000       4.972       1.967     485.318       0.000       0.000       0.000       0.000
     67     3     8  1982     86       0  rtu0860             3113.609       0.000       0.000    2490.188      50.750    2540.937     190.506      34.966       0.000       0.000      34.966    2490.188      81.305     283.724     348.339     297.625      97.095       0.000       0.000       0.000      35.183       0.000       0.000       0.000       0.000       0.000    2490.188       0.000       0.000      50.750       0.000       0.000       0.000       0.000       0.000     341.803       0.003     560.133       0.000       0.000       0.000       0.000
     67     3     8  1982     87       0  rtu0870             3113.609       0.000       0.000    2459.372      61.697    2521.068     189.651      34.354       0.000       0.000      34.354    2459.385      80.631     279.924     348.339     296.514      96.012       0.000       0.000       0.000      34.567       0.000       0.000       0.000       0.000       0.000    2459.385       0.000       0.000      61.697       0.000       0.000       0.000       0.000       0.000     361.904       0.961     680.956       0.000       0.000       0.000       0.000
     67     3     8  1982     88       0  rtu0880             3113.609       0.000       0.000    3003.785      33.825    3037.610      39.212      31.680       0.000       0.000      31.680    3003.858      87.026     332.578     333.459     293.432     102.782       0.000       0.000       0.000      31.872       0.000       0.000       0.000       0.000       0.000    3003.858       0.000       0.000      33.825       0.000       0.000       0.000       0.000       0.000       4.658       6.201     410.749       0.000       0.000       0.000       0.000
     67     3     8  1982     89       0  rtu0890             3113.609       0.000       0.000    2993.253      42.601    3035.854      39.208      32.794       0.000       0.000      32.794    2993.342      87.024     332.492     333.459     293.412     102.762       0.000       0.000       0.000      32.993       0.000       0.000       0.000       0.000       0.000    2993.342       0.000       0.000      42.601       0.000       0.000       0.000       0.000       0.000       5.117       7.504     517.311       0.000       0.000       0.000       0.000
     67     3     8  1982     90       0  rtu0900             3227.037       0.000       0.000    2606.242      47.271    2653.514     198.235      34.623       0.000       0.000      34.623    2606.606      84.952     297.605     361.029     309.494     101.632       0.000       0.000       0.000      34.837       0.000       0.000       0.000       0.000       0.000    2606.606       0.000       0.000      47.271       0.000       0.000       0.000       0.000       0.000     335.505      27.795     521.741       0.000       0.000       0.000       0.000
     67     3     8  1982     91       0  rtu0910             3113.609       0.000       0.000    2489.338      53.223    2542.561     190.534      33.717       0.000       0.000      33.717    2489.354      81.390     283.827     348.339     297.667      97.136       0.000       0.000       0.000      33.926       0.000       0.000       0.000       0.000       0.000    2489.354       0.000       0.000      53.223       0.000       0.000       0.000       0.000       0.000     341.260       1.254     587.432       0.000       0.000       0.000       0.000
     67     3     8  1982     92       0  rtu0920             3113.609       0.000       0.000    3000.167      36.718    3036.885      39.211      32.229       0.000       0.000      32.229    3000.234      87.026     332.550     333.459     293.425     102.775       0.000       0.000       0.000      32.424       0.000       0.000       0.000       0.000       0.000    3000.234       0.000       0.000      36.718       0.000       0.000       0.000       0.000       0.000       4.810       5.648     445.877       0.000       0.000       0.000       0.000
     67     3     8  1982     93       0  rtu0930             3113.609       0.000       0.000    2501.821      49.320    2551.142     190.898      33.614       0.000       0.000      33.614    2501.984      81.745     285.424     348.339     298.149      97.606       0.000       0.000       0.000      33.821       0.000       0.000       0.000       0.000       0.000    2501.984       0.000       0.000      49.320       0.000       0.000       0.000       0.000       0.000     332.811      12.464     544.354       0.000       0.000       0.000       0.000
     67     3     8  1982     94       0  rtu0940             3113.609       0.000       0.000    3011.097      26.212    3037.309      39.215      32.381       0.000       0.000      32.381    3011.283      87.028     332.650     333.459     293.447     102.796       0.000       0.000       0.000      32.576       0.000       0.000       0.000       0.000       0.000    3011.283       0.000       0.000      26.212       0.000       0.000       0.000       0.000       0.000       4.276      15.684     318.298       0.000       0.000       0.000       0.000
     67     3     8  1982     95       0  rtu0950             3113.609       0.000       0.000    2493.761      51.501    2545.262     190.657      33.860       0.000       0.000      33.860    2493.837      81.508     284.357     348.339     297.830      97.294       0.000       0.000       0.000      34.069       0.000       0.000       0.000       0.000       0.000    2493.837       0.000       0.000      51.501       0.000       0.000       0.000       0.000       0.000     338.456       5.832     568.426       0.000       0.000       0.000       0.000
     67     3     8  1982     96       0  rtu0960             3113.609       0.000       0.000    3007.548      30.225    3037.773      39.214      31.578       0.000       0.000      31.578    3007.811      87.027     332.613     333.459     293.440     102.789       0.000       0.000       0.000      31.768       0.000       0.000       0.000       0.000       0.000    3007.811       0.000       0.000      30.225       0.000       0.000       0.000       0.000       0.000       4.473      22.088     367.035       0.000       0.000       0.000       0.000
     67     3     8  1982     97       0  rtu0970             3113.609       0.000       0.000    2447.587      64.931    2512.519     189.300      34.660       0.000       0.000      34.660    2447.618      80.318     278.395     348.339     296.056      95.565       0.000       0.000       0.000      34.875       0.000       0.000       0.000       0.000       0.000    2447.618       0.000       0.000      64.931       0.000       0.000       0.000       0.000       0.000     369.992       2.319     716.655       0.000       0.000       0.000       0.000
     67     3     8  1982     98       0  rtu0980             3113.609       0.000       0.000    3008.632      29.422    3038.053      39.214      31.594       0.000       0.000      31.594    3008.660      87.027     332.621     333.459     293.442     102.791       0.000       0.000       0.000      31.784       0.000       0.000       0.000       0.000       0.000    3008.660       0.000       0.000      29.422       0.000       0.000       0.000       0.000       0.000       4.432       2.363     357.276       0.000       0.000       0.000       0.000
     67     3     8  1982     99       0  rtu0990             3113.609       0.000       0.000    2510.572      47.618    2558.190     191.165      33.040       0.000       0.000      33.040    2510.611      81.968     286.630     348.339     298.495      97.943       0.000       0.000       0.000      33.244       0.000       0.000       0.000       0.000       0.000    2510.611       0.000       0.000      47.618       0.000       0.000       0.000       0.000       0.000     326.431       3.064     525.569       0.000       0.000       0.000       0.000
     67     3     8  1982    100       0  rtu1000             3113.609       0.000       0.000    2950.758      77.161    3027.919      39.189      33.492       0.000       0.000      33.492    2950.758      87.012     331.366     333.459     293.313     102.672       0.000       0.000       0.000      33.701       0.000       0.000       0.000       0.000       0.000    2950.758       0.000       0.000      77.161       0.000       0.000       0.000       0.000       0.000      11.071       0.000     936.990       0.000       0.000       0.000       0.000
     67     3     8  1982    101       0  rtu1010             3113.609       0.000       0.000    2983.244      52.074    3035.318      39.204      32.632       0.000       0.000      32.632    2983.328      87.022     332.400     333.459     293.392     102.743       0.000       0.000       0.000      32.832       0.000       0.000       0.000       0.000       0.000    2983.328       0.000       0.000      52.074       0.000       0.000       0.000       0.000       0.000       5.601       7.134     632.354       0.000       0.000       0.000       0.000
     67     3     8  1982    102       0  rtu1020             3113.609       0.000       0.000    2677.821      61.788    2739.609     131.288      34.149       0.000       0.000      34.149    2677.837      85.448     257.242     296.205     257.952     112.791       0.000       0.000       0.000      34.288       0.000       0.000       0.000       0.000       0.000    2677.837       0.000       0.000      61.788       0.000       0.000       0.000       0.000       0.000     206.105       1.315     453.647       0.000       0.000       0.000       0.000
     67     3     8  1982    103       0  rtu1030             3113.640       0.000       0.000    3009.913      27.996    3037.910      39.215      31.885       0.000       0.000      31.885    3009.913      87.028     332.638     333.462     293.447     102.795       0.000       0.000       0.000      32.077       0.000       0.000       0.000       0.000       0.000    3009.913       0.000       0.000      27.996       0.000       0.000       0.000       0.000       0.000       4.362       0.017     339.967       0.000       0.000       0.000       0.000
     67     3     8  1982    104       0  rtu1040             3113.609       0.000       0.000    2703.599      54.529    2758.128     131.488      33.792       0.000       0.000      33.792    2703.667      85.819     260.640     296.205     258.366     113.180       0.000       0.000       0.000      33.928       0.000       0.000       0.000       0.000       0.000    2703.667       0.000       0.000      54.529       0.000       0.000       0.000       0.000       0.000     188.132       5.428     400.349       0.000       0.000       0.000       0.000
     67     3     8  1982    105       0  rtu1050             3113.609       0.000       0.000    2717.087      50.547    2767.634     131.576      33.745       0.000       0.000      33.745    2717.137      85.982     262.401     296.205     258.552     113.353       0.000       0.000       0.000      33.881       0.000       0.000       0.000       0.000       0.000    2717.137       0.000       0.000      50.547       0.000       0.000       0.000       0.000       0.000     178.816       4.106     371.112       0.000       0.000       0.000       0.000
     67     3     8  1982    106       0  rtu1060             3113.609       0.000       0.000    2464.693      60.401    2525.094     189.820      34.073       0.000       0.000      34.073    2464.954      80.788     280.673     348.339     296.736      96.228       0.000       0.000       0.000      34.284       0.000       0.000       0.000       0.000       0.000    2464.954       0.000       0.000      60.401       0.000       0.000       0.000       0.000       0.000     357.943      19.905     666.657       0.000       0.000       0.000       0.000
     67     3     8  1982    107       0  rtu1070             3113.578       0.000       0.000    3013.323      24.861    3038.184      39.215      31.727       0.000       0.000      31.727    3013.342      87.027     332.661     333.456     293.448     102.799       0.000       0.000       0.000      31.917       0.000       0.000       0.000       0.000       0.000    3013.342       0.000       0.000      24.861       0.000       0.000       0.000       0.000       0.000       4.202       1.550     301.891       0.000       0.000       0.000       0.000
     67     3     8  1982    108       0  rtu1080             3113.609       0.000       0.000    2468.269      58.570    2526.839     189.901      34.473       0.000       0.000      34.473    2468.304      80.867     281.009     348.339     296.844      96.334       0.000       0.000       0.000      34.686       0.000       0.000       0.000       0.000       0.000    2468.304       0.000       0.000      58.570       0.000       0.000       0.000       0.000       0.000     356.166       2.661     646.443       0.000       0.000       0.000       0.000
     67     3     8  1982    109       0  rtu1090             3113.609       0.000       0.000    3002.140      35.146    3037.286      39.212      31.919       0.000       0.000      31.919    3002.206      87.026     332.565     333.459     293.429     102.779       0.000       0.000       0.000      32.112       0.000       0.000       0.000       0.000       0.000    3002.206       0.000       0.000      35.146       0.000       0.000       0.000       0.000       0.000       4.727       5.572     426.789       0.000       0.000       0.000       0.000
     67     3     8  1982    110       0  rtu1100             3113.609       0.000       0.000    2681.011      61.058    2742.070     131.317      34.010       0.000       0.000      34.010    2681.029      85.499     257.677     296.205     258.010     112.847       0.000       0.000       0.000      34.148       0.000       0.000       0.000       0.000       0.000    2681.029       0.000       0.000      61.058       0.000       0.000       0.000       0.000       0.000     203.806       1.397     448.286       0.000       0.000       0.000       0.000
     67     3     8  1982    111       0  rtu1110             3113.609       0.000       0.000    2482.323      53.764    2536.087     190.297      34.615       0.000       0.000      34.615    2482.343      81.252     282.735     348.339     297.369      96.846       0.000       0.000       0.000      34.829       0.000       0.000       0.000       0.000       0.000    2482.343       0.000       0.000      53.764       0.000       0.000       0.000       0.000       0.000     347.035       1.544     593.406       0.000       0.000       0.000       0.000
     67     3     8  1982    112       0  rtu1120             3113.639       0.000       0.000    3016.356      22.103    3038.458      39.217      31.633       0.000       0.000      31.633    3016.438      87.030     332.695     333.462     293.460     102.807       0.000       0.000       0.000      31.822       0.000       0.000       0.000       0.000       0.000    3016.438       0.000       0.000      22.103       0.000       0.000       0.000       0.000       0.000       4.061       6.879     268.399       0.000       0.000       0.000       0.000
     67     3     8  1982    113       0  rtu1130             3113.609       0.000       0.000    2985.193      49.910    3035.103      39.205      33.028       0.000       0.000      33.028    2985.199      87.023     332.420     333.459     293.396     102.746       0.000       0.000       0.000      33.230       0.000       0.000       0.000       0.000       0.000    2985.199       0.000       0.000      49.910       0.000       0.000       0.000       0.000       0.000       5.496       0.489     606.071       0.000       0.000       0.000       0.000
     67     3     8  1982    114       0  rtu1140             3113.578       0.000       0.000    3000.486      36.745    3037.231      39.211      31.833       0.000       0.000      31.833    3000.537      87.025     332.547     333.456     293.423     102.774       0.000       0.000       0.000      32.026       0.000       0.000       0.000       0.000       0.000    3000.537       0.000       0.000      36.745       0.000       0.000       0.000       0.000       0.000       4.809       4.299     446.207       0.000       0.000       0.000       0.000
     67     3     8  1982    115       0  rtu1150             3113.609       0.000       0.000    2992.018      43.985    3036.002      39.207      32.576       0.000       0.000      32.576    2992.042      87.024     332.478     333.459     293.409     102.759       0.000       0.000       0.000      32.774       0.000       0.000       0.000       0.000       0.000    2992.042       0.000       0.000      43.985       0.000       0.000       0.000       0.000       0.000       5.187       2.069     534.117       0.000       0.000       0.000       0.000
     67     3     8  1982    116       0  rtu1160             3113.609       0.000       0.000    3008.607      29.435    3038.042      39.214      31.606       0.000       0.000      31.606    3008.630      87.027     332.621     333.459     293.442     102.791       0.000       0.000       0.000      31.796       0.000       0.000       0.000       0.000       0.000    3008.630       0.000       0.000      29.435       0.000       0.000       0.000       0.000       0.000       4.433       1.936     357.434       0.000       0.000       0.000       0.000
     67     3     8  1982    117       0  rtu1170             3113.609       0.000       0.000    2428.644      71.799    2500.443     188.766      34.298       0.000       0.000      34.298    2428.654      79.886     276.125     348.339     295.362      94.888       0.000       0.000       0.000      34.511       0.000       0.000       0.000       0.000       0.000    2428.654       0.000       0.000      71.799       0.000       0.000       0.000       0.000       0.000     382.000       0.777     792.458       0.000       0.000       0.000       0.000
     67     3     8  1982    118       0  rtu1180             3113.609       0.000       0.000    2619.282      61.244    2680.526     146.476      33.531       0.000       0.000      33.531    2619.286      82.923     297.054     344.023     296.200      98.541       0.000       0.000       0.000      33.740       0.000       0.000       0.000       0.000       0.000    2619.286       0.000       0.000      61.244       0.000       0.000       0.000       0.000       0.000     248.463       0.380     699.726       0.000       0.000       0.000       0.000
     67     3     8  1982    119       0  rtu1190             3113.578       0.000       0.000    2566.341      58.946    2625.287     162.378      33.398       0.000       0.000      33.398    2566.344      82.171     291.284     345.600     296.444      97.742       0.000       0.000       0.000      33.605       0.000       0.000       0.000       0.000       0.000    2566.344       0.000       0.000      58.946       0.000       0.000       0.000       0.000       0.000     287.320       0.244     662.993       0.000       0.000       0.000       0.000
     67     3     8  1982    120       0  rtu1200             3113.609       0.000       0.000    2990.029      45.171    3035.200      39.207      32.980       0.000       0.000      32.980    2990.282      87.024     332.465     333.459     293.405     102.756       0.000       0.000       0.000      33.181       0.000       0.000       0.000       0.000       0.000    2990.282       0.000       0.000      45.171       0.000       0.000       0.000       0.000       0.000       5.256      21.356     548.524       0.000       0.000       0.000       0.000
     67     3     8  1982    121       0  rtu1210             3113.578       0.000       0.000    2987.605      47.938    3035.542      39.205      32.690       0.000       0.000      32.690    2987.611      87.022     332.436     333.456     293.395     102.748       0.000       0.000       0.000      32.890       0.000       0.000       0.000       0.000       0.000    2987.611       0.000       0.000      47.938       0.000       0.000       0.000       0.000       0.000       5.393       0.530     582.122       0.000       0.000       0.000       0.000
     67     3     8  1982    122       0  rtu1220             3113.609       0.000       0.000    2979.132      56.064    3035.197      39.203      32.474       0.000       0.000      32.474    2979.166      87.021     332.362     333.459     293.383     102.735       0.000       0.000       0.000      32.674       0.000       0.000       0.000       0.000       0.000    2979.166       0.000       0.000      56.064       0.000       0.000       0.000       0.000       0.000       5.805       2.852     680.808       0.000       0.000       0.000       0.000
     67     3     8  1982    123       0  rtu1230             3113.609       0.000       0.000    2985.906      49.999    3035.904      39.205      32.310       0.000       0.000      32.310    2985.907      87.023     332.421     333.459     293.397     102.747       0.000       0.000       0.000      32.508       0.000       0.000       0.000       0.000       0.000    2985.907       0.000       0.000      49.999       0.000       0.000       0.000       0.000       0.000       5.490       0.133     607.149       0.000       0.000       0.000       0.000
     67     3     8  1982    124       0  rtu1240             3113.609       0.000       0.000    2995.577      41.108    3036.686      39.209      32.083       0.000       0.000      32.083    2995.682      87.025     332.508     333.459     293.416     102.766       0.000       0.000       0.000      32.278       0.000       0.000       0.000       0.000       0.000    2995.682       0.000       0.000      41.108       0.000       0.000       0.000       0.000       0.000       5.032       8.828     499.188       0.000       0.000       0.000       0.000
