 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
    67     3     8  1982     139     139  hru139                12.503      42.655       4.594       0.101       1.079       0.282       0.000       4.746       0.000       0.259       0.000       0.000
    67     3     8  1982     140     140  hru140                31.634      73.196       7.884       0.087       1.804       0.175       0.000       5.292       0.000       0.258       0.000       0.000
    67     3     8  1982     141     141  hru141                 0.354       1.916       0.215       0.126       1.225       0.438       0.000       0.150       0.000       0.067       0.000       0.000
    67     3     8  1982     142     142  hru142                 0.864       4.635       0.520       0.126       1.947       0.430       0.000       0.363       0.000       0.067       0.000       0.000
    67     3     8  1982     143     143  hru143                 5.111      25.540       2.863       0.120       1.241       0.377       0.000       2.034       0.000       0.067       0.000       0.000
    67     3     8  1982     144     144  hru144                12.157      54.303       6.088       0.113       1.924       0.290       0.000       4.460       0.000       0.067       0.000       0.000
    67     3     8  1982     145     145  hru145                33.649      99.482      11.155       0.099       3.226       0.165       0.000       5.173       0.000       0.067       0.000       0.000
    67     3     8  1982     146     146  hru146                 0.216       1.176       0.132       0.126       0.235       0.441       0.000       0.092       0.000       0.067       0.000       0.000
    67     3     8  1982     147     147  hru147                 0.292       1.581       0.177       0.126       1.111       0.439       0.000       0.123       0.000       0.067       0.000       0.000
    67     3     8  1982     148     148  hru148                34.251      75.819       8.167       0.086       1.842       0.169       0.000       5.310       0.000       0.258       0.000       0.000
    67     3     8  1982     149     149  hru149                12.285      42.056       4.530       0.102       1.070       0.284       0.000       4.720       0.000       0.259       0.000       0.000
    67     3     8  1982     150     150  hru150                 4.774      18.490       1.991       0.106       0.655       0.382       0.000       2.043       0.000       0.259       0.000       0.000
    67     3     8  1982     151     151  hru151                 4.680      23.764       2.664       0.121       1.247       0.381       0.000       1.890       0.000       0.067       0.000       0.000
    67     3     8  1982     152     152  hru152                11.121      50.664       5.680       0.114       1.939       0.302       0.000       4.143       0.000       0.067       0.000       0.000
    67     3     8  1982     153     153  hru153                30.815      95.751      10.737       0.101       3.241       0.173       0.000       5.172       0.000       0.067       0.000       0.000
    67     3     8  1982     154     154  hru154                 0.309       1.688       0.189       0.126       1.207       0.439       0.000       0.132       0.000       0.067       0.000       0.000
    67     3     8  1982     155     155  hru155                 0.353       1.911       0.214       0.126       1.221       0.438       0.000       0.149       0.000       0.067       0.000       0.000
    67     3     8  1982     156     156  hru156                 0.859       4.609       0.517       0.126       1.907       0.430       0.000       0.361       0.000       0.067       0.000       0.000
    67     3     8  1982     157     157  hru157                 3.507      18.068       2.026       0.124       3.874       0.395       0.000       1.430       0.000       0.067       0.000       0.000
    67     3     8  1982     158     158  hru158                 0.862       4.625       0.518       0.126       1.975       0.430       0.000       0.362       0.000       0.067       0.000       0.000
    67     3     8  1982     159     159  hru159                 0.354       1.918       0.215       0.126       1.238       0.438       0.000       0.150       0.000       0.067       0.000       0.000
    67     3     8  1982     160     160  hru160                 2.011      10.600       1.188       0.125       3.052       0.414       0.000       0.834       0.000       0.067       0.000       0.000
    67     3     8  1982     161     161  hru161                 3.744      19.234       2.157       0.125       4.213       0.392       0.000       1.524       0.000       0.067       0.000       0.000
    67     3     8  1982     162     162  hru162                 0.882       4.728       0.530       0.126       1.968       0.430       0.000       0.370       0.000       0.067       0.000       0.000
    67     3     8  1982     163     163  hru163                37.891     104.856      11.758       0.097       3.395       0.155       0.000       5.196       0.000       0.067       0.000       0.000
    67     3     8  1982     164     164  hru164                45.330     112.801      12.649       0.094       3.744       0.139       0.000       5.223       0.000       0.067       0.000       0.000
    67     3     8  1982     165     165  hru165                 5.944      29.280       3.282       0.119       1.289       0.366       0.000       2.341       0.000       0.067       0.000       0.000
    67     3     8  1982     166     166  hru166                32.984      98.537      11.049       0.099       3.100       0.167       0.000       5.164       0.000       0.067       0.000       0.000
    67     3     8  1982     167     167  hru167                13.049      57.478       6.444       0.112       1.948       0.279       0.000       4.684       0.000       0.067       0.000       0.000
    67     3     8  1982     168     168  hru168                 0.929       4.980       0.558       0.126       1.951       0.429       0.000       0.390       0.000       0.067       0.000       0.000
    67     3     8  1982     169     169  hru169                50.949     118.111      13.245       0.093       4.134       0.130       0.000       5.261       0.000       0.067       0.000       0.000
