 Prueba3                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
    67     3     8  1982      41      41  cha041               0.2841E+01     0.0000E+00     0.2838E+01     0.2841E+01     0.7792E+04     0.7792E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.1123E+05     0.0000E+00     0.0000E+00     0.1072E+02     0.1263E+03     0.1907E+00     0.7316E+02     0.0000E+00     0.0000E+00     0.4825E+03     0.0000E+00     0.4821E+03     0.5847E+01     0.7920E+03     0.1661E+03     0.6680E+02     0.2420E+06
    67     3     8  1982      42      42  cha042               0.2354E+01     0.0000E+00     0.2352E+01     0.2354E+01     0.5781E+04     0.5781E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.1232E+05     0.0000E+00     0.0000E+00     0.9562E+01     0.1553E+03     0.2779E+00     0.9016E+02     0.0000E+00     0.0000E+00     0.4836E+03     0.0000E+00     0.4832E+03     0.3967E+01     0.5944E+03     0.1250E+03     0.8198E+02     0.4649E+06
    67     3     8  1982      43      43  cha043               0.2398E+01     0.0000E+00     0.2394E+01     0.2398E+01     0.8433E+04     0.8432E+04     0.0000E+00     0.0000E+00     0.1198E+01     0.1031E+05     0.0000E+00     0.0000E+00     0.9711E+01     0.8602E+02     0.1227E+00     0.4992E+02     0.0000E+00     0.0000E+00     0.4801E+03     0.0000E+00     0.4793E+03     0.1125E+02     0.8329E+03     0.1713E+03     0.4529E+02     0.7585E+05
    67     3     8  1982      44      44  cha044               0.8195E+00     0.0000E+00     0.8165E+00     0.8195E+00     0.4128E+04     0.4127E+04     0.0000E+00     0.0000E+00     0.1145E+01     0.6497E+04     0.0000E+00     0.0000E+00     0.5070E+01     0.6093E+02     0.1297E+00     0.3448E+02     0.0000E+00     0.0000E+00     0.4848E+03     0.0000E+00     0.4830E+03     0.1216E+02     0.2823E+03     0.6442E+02     0.3303E+02     0.2957E+05
    67     3     8  1982      45      45  cha045               0.3034E+01     0.0000E+00     0.3022E+01     0.3034E+01     0.1491E+05     0.1490E+05     0.0000E+00     0.0000E+00     0.4068E+01     0.3036E+05     0.0000E+00     0.0000E+00     0.1069E+02     0.1028E+03     0.1246E+00     0.5761E+02     0.0000E+00     0.0000E+00     0.5172E+03     0.0000E+00     0.5152E+03     0.4498E+02     0.1008E+04     0.2412E+03     0.5679E+02     0.1303E+06
    67     3     8  1982      46      46  cha046               0.9391E+00     0.0000E+00     0.9349E+00     0.9391E+00     0.4585E+04     0.4585E+04     0.0000E+00     0.0000E+00     0.6794E+00     0.1462E+05     0.0000E+00     0.0000E+00     0.5292E+01     0.9239E+02     0.2022E+00     0.5183E+02     0.0000E+00     0.0000E+00     0.5171E+03     0.0000E+00     0.5148E+03     0.1631E+02     0.3118E+03     0.7257E+02     0.5095E+02     0.1060E+06
    67     3     8  1982      47      47  cha047               0.1213E+01     0.0000E+00     0.1207E+01     0.1213E+01     0.2812E+04     0.2812E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.1963E+05     0.0000E+00     0.0000E+00     0.6404E+01     0.9602E+02     0.2074E+00     0.5610E+02     0.0000E+00     0.0000E+00     0.4859E+03     0.0000E+00     0.4837E+03     0.9398E+01     0.2916E+03     0.6063E+02     0.5050E+02     0.1129E+06
    67     3     8  1982      48      48  cha048               0.9896E+00     0.0000E+00     0.9854E+00     0.9896E+00     0.2091E+04     0.2091E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.1600E+05     0.0000E+00     0.0000E+00     0.5661E+01     0.9491E+02     0.2288E+00     0.5550E+02     0.0000E+00     0.0000E+00     0.4870E+03     0.0000E+00     0.4850E+03     0.6563E+01     0.2178E+03     0.4542E+02     0.4993E+02     0.1121E+06
    67     3     8  1982      49      49  cha049               0.1163E+01     0.0000E+00     0.1160E+01     0.1163E+01     0.3882E+04     0.3882E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.1308E+05     0.0000E+00     0.0000E+00     0.6290E+01     0.1079E+03     0.2508E+00     0.6297E+02     0.0000E+00     0.0000E+00     0.4801E+03     0.0000E+00     0.4789E+03     0.7230E+01     0.3952E+03     0.7741E+02     0.5664E+02     0.1636E+06
    67     3     8  1982      50      50  cha050               0.4891E+00     0.0000E+00     0.4882E+00     0.4891E+00     0.8268E+04     0.8268E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.4287E+04     0.0000E+00     0.0000E+00     0.3729E+01     0.8310E+02     0.2953E+00     0.4850E+02     0.0000E+00     0.0000E+00     0.4826E+03     0.0000E+00     0.4817E+03     0.1250E+02     0.3944E+03     0.7051E+02     0.4366E+02     0.8424E+05
    67     3     8  1982      51      51  cha051               0.3220E+01     0.0000E+00     0.3212E+01     0.3220E+01     0.1156E+05     0.1156E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.2715E+05     0.0000E+00     0.0000E+00     0.1094E+02     0.1210E+03     0.1482E+00     0.6900E+02     0.0000E+00     0.0000E+00     0.5285E+03     0.0000E+00     0.5272E+03     0.2408E+02     0.1117E+04     0.2343E+03     0.6760E+02     0.2141E+06
    67     3     8  1982      52      52  cha052               0.1313E+01     0.0000E+00     0.1312E+01     0.1313E+01     0.5110E+04     0.5109E+04     0.0000E+00     0.0000E+00     0.7471E+00     0.2991E+04     0.0000E+00     0.0000E+00     0.6781E+01     0.6788E+02     0.1218E+00     0.3951E+02     0.0000E+00     0.0000E+00     0.4784E+03     0.0000E+00     0.4779E+03     0.4001E+01     0.5095E+03     0.9914E+02     0.3558E+02     0.3816E+05
    67     3     8  1982      53      53  cha053               0.8777E+00     0.0000E+00     0.8771E+00     0.8777E+00     0.1067E+05     0.1067E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.2530E+04     0.0000E+00     0.0000E+00     0.5307E+01     0.8833E+02     0.2206E+00     0.5155E+02     0.0000E+00     0.0000E+00     0.4810E+03     0.0000E+00     0.4807E+03     0.6170E+01     0.5994E+03     0.1123E+03     0.4631E+02     0.9025E+05
    67     3     8  1982      54      54  cha054               0.1928E+01     0.0000E+00     0.1924E+01     0.1928E+01     0.5623E+04     0.5623E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.1852E+05     0.0000E+00     0.0000E+00     0.7834E+01     0.1299E+03     0.2073E+00     0.7404E+02     0.0000E+00     0.0000E+00     0.5522E+03     0.0000E+00     0.5511E+03     0.1012E+02     0.5458E+03     0.1086E+03     0.7325E+02     0.2807E+06
    67     3     8  1982      55      55  cha055               0.1811E+01     0.0000E+00     0.1807E+01     0.1811E+01     0.3861E+04     0.3861E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.2719E+05     0.0000E+00     0.0000E+00     0.8139E+01     0.1441E+03     0.2906E+00     0.8428E+02     0.0000E+00     0.0000E+00     0.4867E+03     0.0000E+00     0.4855E+03     0.7597E+01     0.3963E+03     0.8382E+02     0.7587E+02     0.3808E+06
