ID,NAME,LAT,LONG,ELEVATION
4081,4081_PCP,38.606,-0.304,696
4082,4082_PCP,38.603,-0.241,564
4083,4083_PCP,38.6,-0.177,381
4084,4084_PCP,38.596,-0.113,179
4085,4085_PCP,38.794,-7.154,187
4086,4086_PCP,38.795,-7.09,179
4087,4087_PCP,38.795,-7.026,192
4088,4088_PCP,38.796,-6.962,217
4089,4089_PCP,38.796,-6.898,233
4090,4090_PCP,38.797,-6.834,236
4091,4091_PCP,38.797,-6.77,230
4092,4092_PCP,38.798,-6.705,225
4093,4093_PCP,38.798,-6.641,226
4094,4094_PCP,38.798,-6.577,241
4095,4095_PCP,38.799,-6.513,270
4096,4096_PCP,38.799,-6.449,298
4097,4097_PCP,38.799,-6.385,298
4098,4098_PCP,38.8,-6.321,280
4099,4099_PCP,38.8,-6.257,279
4100,4100_PCP,38.8,-6.192,310
4101,4101_PCP,38.8,-6.128,350
4102,4102_PCP,38.8,-6.064,375
4103,4103_PCP,38.8,-6,376
4104,4104_PCP,38.8,-5.936,375
4105,4105_PCP,38.8,-5.872,396
4106,4106_PCP,38.8,-5.808,425
4107,4107_PCP,38.8,-5.743,425
4108,4108_PCP,38.8,-5.679,399
4109,4109_PCP,38.799,-5.615,376
4110,4110_PCP,38.799,-5.551,373
4111,4111_PCP,38.799,-5.487,393
4112,4112_PCP,38.798,-5.423,425
4113,4113_PCP,38.798,-5.359,463
4114,4114_PCP,38.798,-5.295,505
4115,4115_PCP,38.797,-5.23,528
4116,4116_PCP,38.797,-5.166,495
4117,4117_PCP,38.796,-5.102,427
4118,4118_PCP,38.796,-5.038,399
4119,4119_PCP,38.795,-4.974,442
4120,4120_PCP,38.795,-4.91,495
4121,4121_PCP,38.794,-4.846,505
4122,4122_PCP,38.793,-4.782,497
4123,4123_PCP,38.793,-4.718,526
4124,4124_PCP,38.792,-4.653,593
4125,4125_PCP,38.791,-4.589,650
4126,4126_PCP,38.79,-4.525,676
4127,4127_PCP,38.789,-4.461,678
4128,4128_PCP,38.789,-4.397,670
4129,4129_PCP,38.788,-4.333,659
4130,4130_PCP,38.787,-4.269,659
4131,4131_PCP,38.786,-4.205,662
4132,4132_PCP,38.785,-4.141,662
4133,4133_PCP,38.784,-4.076,685
4134,4134_PCP,38.782,-4.012,730
4135,4135_PCP,38.781,-3.948,752
4136,4136_PCP,38.78,-3.884,717
4137,4137_PCP,38.779,-3.82,667
4138,4138_PCP,38.778,-3.756,654
4139,4139_PCP,38.776,-3.692,672
4140,4140_PCP,38.775,-3.628,694
4141,4141_PCP,38.774,-3.564,711
4142,4142_PCP,38.772,-3.5,716
4143,4143_PCP,38.771,-3.436,714
4144,4144_PCP,38.77,-3.371,730
4145,4145_PCP,38.768,-3.307,761
4146,4146_PCP,38.766,-3.243,781
4147,4147_PCP,38.765,-3.179,781
4148,4148_PCP,38.763,-3.115,787
4149,4149_PCP,38.762,-3.051,822
4150,4150_PCP,38.76,-2.987,874
4151,4151_PCP,38.758,-2.923,919
4152,4152_PCP,38.756,-2.859,952
4153,4153_PCP,38.755,-2.795,973
4154,4154_PCP,38.753,-2.731,988
4155,4155_PCP,38.751,-2.667,991
4156,4156_PCP,38.749,-2.603,986
4157,4157_PCP,38.747,-2.539,981
4158,4158_PCP,38.745,-2.475,991
4159,4159_PCP,38.743,-2.411,1021
4160,4160_PCP,38.741,-2.347,1052
4161,4161_PCP,38.739,-2.283,1076
4162,4162_PCP,38.737,-2.219,1102
4163,4163_PCP,38.735,-2.155,1115
4164,4164_PCP,38.732,-2.091,1083
4165,4165_PCP,38.73,-2.027,998
4166,4166_PCP,38.728,-1.963,910
4167,4167_PCP,38.726,-1.899,861
4168,4168_PCP,38.723,-1.835,851
4169,4169_PCP,38.721,-1.771,854
4170,4170_PCP,38.718,-1.707,849
4171,4171_PCP,38.716,-1.643,840
4172,4172_PCP,38.714,-1.579,830
4173,4173_PCP,38.711,-1.515,827
4174,4174_PCP,38.709,-1.451,835
4175,4175_PCP,38.706,-1.387,833
4176,4176_PCP,38.703,-1.323,796
4177,4177_PCP,38.701,-1.259,745
4178,4178_PCP,38.698,-1.195,735
4179,4179_PCP,38.695,-1.131,750
4180,4180_PCP,38.692,-1.067,719
4181,4181_PCP,38.69,-1.003,628
4182,4182_PCP,38.687,-0.939,564
4183,4183_PCP,38.684,-0.875,592
4184,4184_PCP,38.681,-0.811,673
4185,4185_PCP,38.678,-0.748,753
4186,4186_PCP,38.675,-0.684,833
4187,4187_PCP,38.672,-0.62,902
4188,4188_PCP,38.669,-0.556,916
4189,4189_PCP,38.666,-0.492,866
4190,4190_PCP,38.663,-0.428,820
4191,4191_PCP,38.66,-0.364,856
4192,4192_PCP,38.656,-0.3,906
4193,4193_PCP,38.653,-0.236,825
4194,4194_PCP,38.65,-0.173,592
4195,4195_PCP,38.646,-0.109,352
4196,4196_PCP,38.643,-0.045,202
4197,4197_PCP,38.64,0.019,109
4198,4198_PCP,38.845,-7.027,169
4199,4199_PCP,38.846,-6.963,195
4200,4200_PCP,38.846,-6.898,210
4201,4201_PCP,38.847,-6.834,210
4202,4202_PCP,38.847,-6.77,200
4203,4203_PCP,38.848,-6.706,195
4204,4204_PCP,38.848,-6.642,200
4205,4205_PCP,38.849,-6.578,215
4206,4206_PCP,38.849,-6.513,241
4207,4207_PCP,38.849,-6.449,265
4208,4208_PCP,38.849,-6.385,272
4209,4209_PCP,38.849,-6.321,262
4210,4210_PCP,38.85,-6.257,259
4211,4211_PCP,38.85,-6.193,269
4212,4212_PCP,38.85,-6.128,282
4213,4213_PCP,38.85,-6.064,292
4214,4214_PCP,38.85,-6,298
4215,4215_PCP,38.85,-5.936,314
4216,4216_PCP,38.85,-5.872,345
4217,4217_PCP,38.85,-5.807,373
4218,4218_PCP,38.85,-5.743,383
4219,4219_PCP,38.849,-5.679,375
4220,4220_PCP,38.849,-5.615,358
4221,4221_PCP,38.849,-5.551,352
4222,4222_PCP,38.849,-5.487,365
4223,4223_PCP,38.849,-5.422,394
4224,4224_PCP,38.848,-5.358,422
4225,4225_PCP,38.848,-5.294,442
4226,4226_PCP,38.847,-5.23,453
4227,4227_PCP,38.847,-5.166,451
4228,4228_PCP,38.846,-5.102,442
4229,4229_PCP,38.846,-5.037,443
4230,4230_PCP,38.845,-4.973,469
4231,4231_PCP,38.845,-4.909,510
4232,4232_PCP,38.844,-4.845,538
4233,4233_PCP,38.843,-4.781,549
4234,4234_PCP,38.843,-4.717,580
4235,4235_PCP,38.842,-4.652,650
4236,4236_PCP,38.841,-4.588,712
4237,4237_PCP,38.84,-4.524,709
4238,4238_PCP,38.84,-4.46,660
4239,4239_PCP,38.839,-4.396,631
4240,4240_PCP,38.838,-4.332,647
4241,4241_PCP,38.837,-4.267,675
4242,4242_PCP,38.836,-4.203,675
4243,4243_PCP,38.835,-4.139,662
4244,4244_PCP,38.834,-4.075,665
4245,4245_PCP,38.833,-4.011,680
4246,4246_PCP,38.831,-3.947,678
4247,4247_PCP,38.83,-3.883,667
4248,4248_PCP,38.829,-3.818,663
4249,4249_PCP,38.828,-3.754,668
4250,4250_PCP,38.826,-3.69,672
4251,4251_PCP,38.825,-3.626,691
4252,4252_PCP,38.824,-3.562,727
4253,4253_PCP,38.822,-3.498,738
4254,4254_PCP,38.821,-3.434,714
4255,4255_PCP,38.819,-3.37,706
4256,4256_PCP,38.818,-3.305,737
4257,4257_PCP,38.816,-3.241,768
4258,4258_PCP,38.815,-3.177,774
4259,4259_PCP,38.813,-3.113,779
4260,4260_PCP,38.812,-3.049,813
4261,4261_PCP,38.81,-2.985,872
4262,4262_PCP,38.808,-2.921,923
4263,4263_PCP,38.806,-2.857,942
4264,4264_PCP,38.805,-2.793,947
4265,4265_PCP,38.803,-2.729,962
4266,4266_PCP,38.801,-2.664,985
4267,4267_PCP,38.799,-2.6,1004
4268,4268_PCP,38.797,-2.536,1011
4269,4269_PCP,38.795,-2.472,1003
4270,4270_PCP,38.793,-2.408,990
4271,4271_PCP,38.791,-2.344,975
4272,4272_PCP,38.789,-2.28,960
4273,4273_PCP,38.787,-2.216,954
4274,4274_PCP,38.785,-2.152,954
4275,4275_PCP,38.782,-2.088,936
4276,4276_PCP,38.78,-2.024,890
4277,4277_PCP,38.778,-1.96,846
4278,4278_PCP,38.776,-1.896,833
4279,4279_PCP,38.773,-1.832,840
4280,4280_PCP,38.771,-1.768,846
4281,4281_PCP,38.768,-1.704,853
4282,4282_PCP,38.766,-1.64,862
4283,4283_PCP,38.764,-1.576,874
4284,4284_PCP,38.761,-1.512,882
4285,4285_PCP,38.758,-1.448,877
4286,4286_PCP,38.756,-1.384,844
4287,4287_PCP,38.753,-1.32,796
4288,4288_PCP,38.751,-1.256,774
4289,4289_PCP,38.748,-1.192,809
4290,4290_PCP,38.745,-1.128,844
4291,4291_PCP,38.742,-1.064,802
4292,4292_PCP,38.739,-1,691
4293,4293_PCP,38.737,-0.936,623
4294,4294_PCP,38.734,-0.872,645
4295,4295_PCP,38.731,-0.808,696
4296,4296_PCP,38.728,-0.744,729
4297,4297_PCP,38.725,-0.68,791
4298,4298_PCP,38.722,-0.616,887
4299,4299_PCP,38.719,-0.552,902
4300,4300_PCP,38.716,-0.488,779
4301,4301_PCP,38.713,-0.424,676
4302,4302_PCP,38.709,-0.36,755
4303,4303_PCP,38.706,-0.296,897
4304,4304_PCP,38.703,-0.232,877
4305,4305_PCP,38.7,-0.168,690
4306,4306_PCP,38.696,-0.104,494
4307,4307_PCP,38.693,-0.041,355
4308,4308_PCP,38.69,0.023,228
4309,4309_PCP,38.686,0.087,106
4310,4310_PCP,38.895,-7.028,168
4311,4311_PCP,38.896,-6.963,181
4312,4312_PCP,38.896,-6.899,189
4313,4313_PCP,38.897,-6.835,186
4314,4314_PCP,38.897,-6.771,182
4315,4315_PCP,38.898,-6.706,186
4316,4316_PCP,38.898,-6.642,194
4317,4317_PCP,38.898,-6.578,203
4318,4318_PCP,38.899,-6.514,213
4319,4319_PCP,38.899,-6.45,226
4320,4320_PCP,38.899,-6.385,243
4321,4321_PCP,38.9,-6.321,254
4322,4322_PCP,38.9,-6.257,252
4323,4323_PCP,38.9,-6.193,236
4324,4324_PCP,38.9,-6.128,223
4325,4325_PCP,38.9,-6.064,225
4326,4326_PCP,38.9,-6,239
4327,4327_PCP,38.9,-5.936,264
4328,4328_PCP,38.9,-5.872,290
4329,4329_PCP,38.9,-5.807,314
4330,4330_PCP,38.9,-5.743,332
4331,4331_PCP,38.9,-5.679,340
4332,4332_PCP,38.899,-5.615,336
4333,4333_PCP,38.899,-5.55,331
4334,4334_PCP,38.899,-5.486,344
4335,4335_PCP,38.898,-5.422,378
4336,4336_PCP,38.898,-5.358,402
4337,4337_PCP,38.898,-5.294,398
4338,4338_PCP,38.897,-5.229,389
4339,4339_PCP,38.897,-5.165,429
4340,4340_PCP,38.896,-5.101,500
4341,4341_PCP,38.896,-5.037,538
4342,4342_PCP,38.895,-4.972,528
4343,4343_PCP,38.895,-4.908,530
4344,4344_PCP,38.894,-4.844,557
4345,4345_PCP,38.893,-4.78,577
4346,4346_PCP,38.893,-4.716,595
4347,4347_PCP,38.892,-4.651,645
4348,4348_PCP,38.891,-4.587,701
4349,4349_PCP,38.89,-4.523,693
4350,4350_PCP,38.889,-4.459,634
4351,4351_PCP,38.889,-4.395,615
4352,4352_PCP,38.888,-4.33,650
4353,4353_PCP,38.887,-4.266,678
4354,4354_PCP,38.886,-4.202,663
4355,4355_PCP,38.885,-4.138,637
4356,4356_PCP,38.884,-4.074,632
4357,4357_PCP,38.883,-4.009,631
4358,4358_PCP,38.881,-3.945,628
4359,4359_PCP,38.88,-3.881,637
4360,4360_PCP,38.879,-3.817,657
4361,4361_PCP,38.878,-3.753,662
4362,4362_PCP,38.876,-3.689,660
4363,4363_PCP,38.875,-3.624,683
4364,4364_PCP,38.874,-3.56,722
4365,4365_PCP,38.872,-3.496,727
4366,4366_PCP,38.871,-3.432,691
4367,4367_PCP,38.869,-3.368,673
4368,4368_PCP,38.868,-3.303,701
4369,4369_PCP,38.866,-3.239,743
4370,4370_PCP,38.865,-3.175,771
4371,4371_PCP,38.863,-3.111,791
4372,4372_PCP,38.861,-3.047,825
4373,4373_PCP,38.86,-2.983,874
4374,4374_PCP,38.858,-2.919,910
4375,4375_PCP,38.856,-2.854,919
4376,4376_PCP,38.855,-2.79,919
4377,4377_PCP,38.853,-2.726,933
4378,4378_PCP,38.851,-2.662,959
4379,4379_PCP,38.849,-2.598,983
4380,4380_PCP,38.847,-2.534,1003
4381,4381_PCP,38.845,-2.47,1011
4382,4382_PCP,38.843,-2.406,996
4383,4383_PCP,38.841,-2.341,957
4384,4384_PCP,38.839,-2.277,903
4385,4385_PCP,38.837,-2.213,853
4386,4386_PCP,38.834,-2.149,820
4387,4387_PCP,38.832,-2.085,797
4388,4388_PCP,38.83,-2.021,773
4389,4389_PCP,38.828,-1.957,763
4390,4390_PCP,38.825,-1.893,776
4391,4391_PCP,38.823,-1.829,796
4392,4392_PCP,38.821,-1.765,810
4393,4393_PCP,38.818,-1.7,830
4394,4394_PCP,38.816,-1.636,858
4395,4395_PCP,38.813,-1.572,882
4396,4396_PCP,38.811,-1.508,892
4397,4397_PCP,38.808,-1.444,882
4398,4398_PCP,38.806,-1.38,848
4399,4399_PCP,38.803,-1.316,812
4400,4400_PCP,38.8,-1.252,812
4401,4401_PCP,38.798,-1.188,849
4402,4402_PCP,38.795,-1.124,867
4403,4403_PCP,38.792,-1.06,822
4404,4404_PCP,38.789,-0.996,729
4405,4405_PCP,38.787,-0.932,650
4406,4406_PCP,38.784,-0.868,636
4407,4407_PCP,38.781,-0.804,663
4408,4408_PCP,38.778,-0.74,675
4409,4409_PCP,38.775,-0.676,673
4410,4410_PCP,38.772,-0.612,716
4411,4411_PCP,38.769,-0.548,748
4412,4412_PCP,38.766,-0.484,672
4413,4413_PCP,38.763,-0.42,569
4414,4414_PCP,38.759,-0.356,608
4415,4415_PCP,38.756,-0.292,743
4416,4416_PCP,38.753,-0.228,778
4417,4417_PCP,38.749,-0.164,657
4418,4418_PCP,38.746,-0.1,489
4419,4419_PCP,38.743,-0.036,352
4420,4420_PCP,38.739,0.028,246
4421,4421_PCP,38.736,0.092,153
4422,4422_PCP,38.733,0.155,76
4423,4423_PCP,38.946,-6.964,186
4424,4424_PCP,38.946,-6.9,181
4425,4425_PCP,38.947,-6.835,179
4426,4426_PCP,38.947,-6.771,182
4427,4427_PCP,38.948,-6.707,190
4428,4428_PCP,38.948,-6.643,202
4429,4429_PCP,38.949,-6.578,208
4430,4430_PCP,38.949,-6.514,210
4431,4431_PCP,38.949,-6.45,215
4432,4432_PCP,38.949,-6.386,233
4433,4433_PCP,38.95,-6.321,262
4434,4434_PCP,38.95,-6.257,272
4435,4435_PCP,38.95,-6.193,252
4436,4436_PCP,38.95,-6.129,225
4437,4437_PCP,38.95,-6.064,213
4438,4438_PCP,38.95,-6,223
4439,4439_PCP,38.95,-5.936,238
4440,4440_PCP,38.95,-5.871,254
4441,4441_PCP,38.95,-5.807,274
4442,4442_PCP,38.95,-5.743,288
4443,4443_PCP,38.95,-5.679,300
4444,4444_PCP,38.949,-5.614,310
4445,4445_PCP,38.949,-5.55,319
4446,4446_PCP,38.949,-5.486,336
4447,4447_PCP,38.949,-5.422,365
4448,4448_PCP,38.948,-5.357,391
4449,4449_PCP,38.948,-5.293,388
4450,4450_PCP,38.947,-5.229,378
4451,4451_PCP,38.947,-5.165,424
4452,4452_PCP,38.946,-5.1,517
4453,4453_PCP,38.946,-5.036,574
4454,4454_PCP,38.945,-4.972,566
4455,4455_PCP,38.945,-4.907,553
4456,4456_PCP,38.944,-4.843,570
4457,4457_PCP,38.943,-4.779,585
4458,4458_PCP,38.943,-4.715,590
4459,4459_PCP,38.942,-4.65,616
4460,4460_PCP,38.941,-4.586,650
4461,4461_PCP,38.94,-4.522,645
4462,4462_PCP,38.94,-4.458,613
4463,4463_PCP,38.939,-4.393,613
4464,4464_PCP,38.938,-4.329,645
4465,4465_PCP,38.937,-4.265,655
4466,4466_PCP,38.936,-4.201,636
4467,4467_PCP,38.935,-4.136,616
4468,4468_PCP,38.934,-4.072,611
4469,4469_PCP,38.932,-4.008,610
4470,4470_PCP,38.931,-3.944,615
4471,4471_PCP,38.93,-3.88,626
4472,4472_PCP,38.929,-3.815,634
4473,4473_PCP,38.928,-3.751,634
4474,4474_PCP,38.926,-3.687,636
4475,4475_PCP,38.925,-3.623,655
4476,4476_PCP,38.924,-3.558,678
4477,4477_PCP,38.922,-3.494,678
4478,4478_PCP,38.921,-3.43,659
4479,4479_PCP,38.919,-3.366,652
4480,4480_PCP,38.918,-3.302,680
4481,4481_PCP,38.916,-3.237,727
4482,4482_PCP,38.915,-3.173,769
4483,4483_PCP,38.913,-3.109,805
4484,4484_PCP,38.911,-3.045,843
4485,4485_PCP,38.91,-2.981,875
4486,4486_PCP,38.908,-2.916,890
4487,4487_PCP,38.906,-2.852,893
4488,4488_PCP,38.904,-2.788,903
4489,4489_PCP,38.903,-2.724,924
4490,4490_PCP,38.901,-2.66,952
4491,4491_PCP,38.899,-2.595,980
4492,4492_PCP,38.897,-2.531,1009
4493,4493_PCP,38.895,-2.467,1026
4494,4494_PCP,38.893,-2.403,1012
4495,4495_PCP,38.891,-2.339,960
4496,4496_PCP,38.889,-2.275,880
4497,4497_PCP,38.887,-2.21,807
4498,4498_PCP,38.885,-2.146,758
4499,4499_PCP,38.882,-2.082,725
4500,4500_PCP,38.88,-2.018,706
4501,4501_PCP,38.878,-1.954,701
4502,4502_PCP,38.876,-1.89,717
4503,4503_PCP,38.873,-1.826,748
4504,4504_PCP,38.871,-1.761,786
4505,4505_PCP,38.868,-1.697,825
4506,4506_PCP,38.866,-1.633,859
4507,4507_PCP,38.863,-1.569,882
4508,4508_PCP,38.861,-1.505,892
4509,4509_PCP,38.858,-1.441,882
4510,4510_PCP,38.856,-1.377,854
4511,4511_PCP,38.853,-1.313,828
4512,4512_PCP,38.85,-1.249,820
4513,4513_PCP,38.848,-1.185,823
4514,4514_PCP,38.845,-1.12,815
4515,4515_PCP,38.842,-1.056,797
4516,4516_PCP,38.839,-0.992,765
4517,4517_PCP,38.837,-0.928,694
4518,4518_PCP,38.834,-0.864,619
4519,4519_PCP,38.831,-0.8,595
4520,4520_PCP,38.828,-0.736,592
4521,4521_PCP,38.825,-0.672,548
4522,4522_PCP,38.822,-0.608,504
4523,4523_PCP,38.819,-0.544,508
4524,4524_PCP,38.816,-0.48,505
4525,4525_PCP,38.812,-0.416,473
4526,4526_PCP,38.809,-0.352,495
4527,4527_PCP,38.806,-0.288,588
4528,4528_PCP,38.803,-0.224,618
4529,4529_PCP,38.799,-0.16,504
4530,4530_PCP,38.796,-0.096,327
4531,4531_PCP,38.793,-0.032,203
4532,4532_PCP,38.789,0.032,156
4533,4533_PCP,38.786,0.096,127
4534,4534_PCP,38.782,0.16,75
4535,4535_PCP,38.706,1.438,9
4536,4536_PCP,38.701,1.502,11
4537,4537_PCP,38.996,-6.965,199
4538,4538_PCP,38.996,-6.9,187
4539,4539_PCP,38.997,-6.836,190
4540,4540_PCP,38.997,-6.772,197
4541,4541_PCP,38.998,-6.707,203
4542,4542_PCP,38.998,-6.643,215
4543,4543_PCP,38.998,-6.579,228
4544,4544_PCP,38.999,-6.515,233
4545,4545_PCP,38.999,-6.45,233
4546,4546_PCP,38.999,-6.386,246
4547,4547_PCP,38.999,-6.322,279
4548,4548_PCP,39,-6.257,306
4549,4549_PCP,39,-6.193,303
4550,4550_PCP,39,-6.129,272
4551,4551_PCP,39,-6.064,243
4552,4552_PCP,39,-6,231
4553,4553_PCP,39,-5.936,233
4554,4554_PCP,39,-5.871,243
4555,4555_PCP,39,-5.807,252
4556,4556_PCP,39,-5.743,259
4557,4557_PCP,38.999,-5.678,267
4558,4558_PCP,38.999,-5.614,295
4559,4559_PCP,38.999,-5.55,332
4560,4560_PCP,38.999,-5.485,354
4561,4561_PCP,38.998,-5.421,360
4562,4562_PCP,38.998,-5.357,375
4563,4563_PCP,38.998,-5.293,393
4564,4564_PCP,38.997,-5.228,401
4565,4565_PCP,38.997,-5.164,422
4566,4566_PCP,38.996,-5.1,471
4567,4567_PCP,38.996,-5.035,520
4568,4568_PCP,38.995,-4.971,543
4569,4569_PCP,38.995,-4.907,557
4570,4570_PCP,38.994,-4.842,584
4571,4571_PCP,38.993,-4.778,606
4572,4572_PCP,38.993,-4.714,615
4573,4573_PCP,38.992,-4.649,615
4574,4574_PCP,38.991,-4.585,610
4575,4575_PCP,38.99,-4.521,600
4576,4576_PCP,38.989,-4.457,605
4577,4577_PCP,38.989,-4.392,634
4578,4578_PCP,38.988,-4.328,657
4579,4579_PCP,38.987,-4.264,645
4580,4580_PCP,38.986,-4.199,629
4581,4581_PCP,38.985,-4.135,628
4582,4582_PCP,38.984,-4.071,624
4583,4583_PCP,38.983,-4.007,616
4584,4584_PCP,38.981,-3.942,618
4585,4585_PCP,38.98,-3.878,621
4586,4586_PCP,38.979,-3.814,619
4587,4587_PCP,38.978,-3.749,618
4588,4588_PCP,38.976,-3.685,624
4589,4589_PCP,38.975,-3.621,632
4590,4590_PCP,38.974,-3.557,636
4591,4591_PCP,38.972,-3.492,634
4592,4592_PCP,38.971,-3.428,636
4593,4593_PCP,38.969,-3.364,650
4594,4594_PCP,38.968,-3.3,680
4595,4595_PCP,38.966,-3.235,717
4596,4596_PCP,38.965,-3.171,756
4597,4597_PCP,38.963,-3.107,794
4598,4598_PCP,38.962,-3.043,833
4599,4599_PCP,38.96,-2.978,861
4600,4600_PCP,38.958,-2.914,875
4601,4601_PCP,38.956,-2.85,889
4602,4602_PCP,38.955,-2.786,913
4603,4603_PCP,38.953,-2.721,941
4604,4604_PCP,38.951,-2.657,965
4605,4605_PCP,38.949,-2.593,990
4606,4606_PCP,38.947,-2.529,1017
4607,4607_PCP,38.945,-2.464,1035
4608,4608_PCP,38.943,-2.4,1016
4609,4609_PCP,38.941,-2.336,947
4610,4610_PCP,38.939,-2.272,854
4611,4611_PCP,38.937,-2.208,776
4612,4612_PCP,38.934,-2.143,732
4613,4613_PCP,38.932,-2.079,706
4614,4614_PCP,38.93,-2.015,688
4615,4615_PCP,38.928,-1.951,676
4616,4616_PCP,38.925,-1.887,681
4617,4617_PCP,38.923,-1.823,719
4618,4618_PCP,38.921,-1.758,782
4619,4619_PCP,38.918,-1.694,846
4620,4620_PCP,38.916,-1.63,889
4621,4621_PCP,38.913,-1.566,910
4622,4622_PCP,38.911,-1.502,923
4623,4623_PCP,38.908,-1.438,915
4624,4624_PCP,38.906,-1.373,882
4625,4625_PCP,38.903,-1.309,848
4626,4626_PCP,38.9,-1.245,820
4627,4627_PCP,38.898,-1.181,789
4628,4628_PCP,38.895,-1.117,769
4629,4629_PCP,38.892,-1.053,799
4630,4630_PCP,38.889,-0.989,838
4631,4631_PCP,38.886,-0.925,796
4632,4632_PCP,38.883,-0.86,667
4633,4633_PCP,38.881,-0.796,554
4634,4634_PCP,38.878,-0.732,502
4635,4635_PCP,38.875,-0.668,453
4636,4636_PCP,38.872,-0.604,368
4637,4637_PCP,38.868,-0.54,308
4638,4638_PCP,38.865,-0.476,313
4639,4639_PCP,38.862,-0.412,354
4640,4640_PCP,38.859,-0.348,404
4641,4641_PCP,38.856,-0.284,447
4642,4642_PCP,38.853,-0.22,416
4643,4643_PCP,38.849,-0.156,283
4644,4644_PCP,38.846,-0.092,132
4645,4645_PCP,38.843,-0.028,55
4646,4646_PCP,38.839,0.036,52
4647,4647_PCP,38.836,0.1,55
4648,4648_PCP,39.046,-6.965,212
4649,4649_PCP,39.046,-6.901,207
4650,4650_PCP,39.047,-6.837,217
4651,4651_PCP,39.047,-6.772,221
4652,4652_PCP,39.048,-6.708,228
4653,4653_PCP,39.048,-6.644,244
4654,4654_PCP,39.048,-6.579,261
4655,4655_PCP,39.049,-6.515,265
4656,4656_PCP,39.049,-6.451,264
4657,4657_PCP,39.049,-6.386,274
4658,4658_PCP,39.05,-6.322,305
4659,4659_PCP,39.05,-6.257,339
4660,4660_PCP,39.05,-6.193,345
4661,4661_PCP,39.05,-6.129,314
4662,4662_PCP,39.05,-6.064,272
4663,4663_PCP,39.05,-6,244
4664,4664_PCP,39.05,-5.936,241
4665,4665_PCP,39.05,-5.871,246
4666,4666_PCP,39.05,-5.807,249
4667,4667_PCP,39.05,-5.743,249
4668,4668_PCP,39.05,-5.678,259
4669,4669_PCP,39.049,-5.614,295
4670,4670_PCP,39.049,-5.549,345
4671,4671_PCP,39.049,-5.485,368
4672,4672_PCP,39.048,-5.421,355
4673,4673_PCP,39.048,-5.356,354
4674,4674_PCP,39.048,-5.292,385
4675,4675_PCP,39.047,-5.228,416
4676,4676_PCP,39.047,-5.163,432
4677,4677_PCP,39.046,-5.099,448
4678,4678_PCP,39.046,-5.035,474
4679,4679_PCP,39.045,-4.97,508
4680,4680_PCP,39.045,-4.906,554
4681,4681_PCP,39.044,-4.842,606
4682,4682_PCP,39.043,-4.777,642
4683,4683_PCP,39.043,-4.713,645
4684,4684_PCP,39.042,-4.648,623
4685,4685_PCP,39.041,-4.584,601
4686,4686_PCP,39.04,-4.52,601
4687,4687_PCP,39.039,-4.455,637
4688,4688_PCP,39.039,-4.391,685
4689,4689_PCP,39.038,-4.327,694
4690,4690_PCP,39.037,-4.262,667
4691,4691_PCP,39.036,-4.198,650
4692,4692_PCP,39.035,-4.134,662
4693,4693_PCP,39.034,-4.069,662
4694,4694_PCP,39.032,-4.005,639
4695,4695_PCP,39.031,-3.941,621
4696,4696_PCP,39.03,-3.876,616
4697,4697_PCP,39.029,-3.812,616
4698,4698_PCP,39.028,-3.748,618
4699,4699_PCP,39.026,-3.683,624
4700,4700_PCP,39.025,-3.619,628
4701,4701_PCP,39.024,-3.555,628
4702,4702_PCP,39.022,-3.491,626
4703,4703_PCP,39.021,-3.426,632
4704,4704_PCP,39.019,-3.362,649
4705,4705_PCP,39.018,-3.298,673
4706,4706_PCP,39.016,-3.233,698
4707,4707_PCP,39.015,-3.169,721
4708,4708_PCP,39.013,-3.105,750
4709,4709_PCP,39.011,-3.04,787
4710,4710_PCP,39.01,-2.976,827
4711,4711_PCP,39.008,-2.912,862
4712,4712_PCP,39.006,-2.848,897
4713,4713_PCP,39.004,-2.783,928
4714,4714_PCP,39.003,-2.719,947
4715,4715_PCP,39.001,-2.655,959
4716,4716_PCP,38.999,-2.59,970
4717,4717_PCP,38.997,-2.526,990
4718,4718_PCP,38.995,-2.462,1009
4719,4719_PCP,38.993,-2.398,991
4720,4720_PCP,38.991,-2.333,921
4721,4721_PCP,38.989,-2.269,828
4722,4722_PCP,38.987,-2.205,755
4723,4723_PCP,38.984,-2.141,719
4724,4724_PCP,38.982,-2.076,706
4725,4725_PCP,38.98,-2.012,694
4726,4726_PCP,38.978,-1.948,681
4727,4727_PCP,38.975,-1.884,675
4728,4728_PCP,38.973,-1.819,703
4729,4729_PCP,38.971,-1.755,771
4730,4730_PCP,38.968,-1.691,853
4731,4731_PCP,38.966,-1.627,910
4732,4732_PCP,38.963,-1.563,944
4733,4733_PCP,38.961,-1.498,972
4734,4734_PCP,38.958,-1.434,978
4735,4735_PCP,38.956,-1.37,950
4736,4736_PCP,38.953,-1.306,906
4737,4737_PCP,38.95,-1.242,859
4738,4738_PCP,38.947,-1.178,802
4739,4739_PCP,38.945,-1.113,771
4740,4740_PCP,38.942,-1.049,823
4741,4741_PCP,38.939,-0.985,900
4742,4742_PCP,38.936,-0.921,882
4743,4743_PCP,38.933,-0.857,734
4744,4744_PCP,38.931,-0.793,553
4745,4745_PCP,38.928,-0.728,435
4746,4746_PCP,38.925,-0.664,370
