"fecha","chalaco","chusis","huamarca","huancabamba","miraflores"
"1993-10-01",13.7692995071411,17.813196182251,14.7156591415405,18.6723213195801,17.8928184509277
"1993-11-01",12.8089303970337,17.7539920806885,13.9223136901855,18.4648914337158,17.9219417572021
"1993-12-01",15.0987339019775,19.7902069091797,15.4689779281616,20.0153999328613,20.2130298614502
"1994-01-01",14.549877166748,21.7507076263428,16.2517318725586,20.9330787658691,21.8200206756592
"1994-02-01",14.5423183441162,22.7008361816406,16.4290008544922,21.45041847229,22.9141578674316
"1994-03-01",13.9644966125488,21.7529621124268,16.1171321868896,20.977071762085,22.483097076416
"1994-04-01",14.3076400756836,20.7035217285156,16.0226383209229,20.724250793457,21.4978294372559
"1994-05-01",14.212456703186,19.0244846343994,15.080771446228,19.1377601623535,19.5640430450439
"1994-06-01",13.906756401062,17.5361633300781,14.0725183486938,17.0245838165283,17.3144264221191
"1994-07-01",12.6997890472412,16.4295635223389,13.4761438369751,16.5196838378906,16.1166820526123
"1994-08-01",12.4549312591553,16.4445323944092,13.39084815979,16.4724006652832,16.0580215454102
"1994-09-01",12.9790811538696,17.337760925293,14.0979833602905,18.1407585144043,17.1775074005127
"1994-10-01",12.6137971878052,17.439281463623,13.7590637207031,18.3053951263428,17.5041694641113
"1994-11-01",12.9851770401001,18.6337966918945,14.3150281906128,19.1580905914307,18.6766910552979
"1994-12-01",13.927414894104,20.6802196502686,15.4792547225952,20.6258220672607,20.7991600036621
"1995-01-01",13.6832714080811,22.9570579528809,15.8730773925781,21.4965972900391,22.7851943969727
"1995-02-01",14.1036624908447,22.902416229248,16.1905002593994,21.6146373748779,23.1558456420898
"1995-03-01",13.8894319534302,21.6128158569336,16.0630474090576,20.9896392822266,22.3636207580566
"1995-04-01",13.6871013641357,19.496374130249,15.5460948944092,19.861307144165,20.5039653778076
"1995-05-01",14.0460472106934,18.280574798584,14.928277015686,18.5537662506104,18.9570770263672
"1995-06-01",14.1649951934814,17.5045948028564,14.2864627838135,17.1428337097168,17.395580291748
"1995-07-01",13.0840625762939,16.9319095611572,14.0185298919678,17.1884384155273,16.7148952484131
"1995-08-01",12.7394552230835,16.3241271972656,13.853497505188,16.6418056488037,16.0450439453125
"1995-09-01",12.675687789917,16.8444862365723,14.0180988311768,17.6469020843506,16.8684005737305
"1995-10-01",13.3999242782593,16.8930969238281,14.3310565948486,17.917387008667,17.034688949585
"1995-11-01",13.459246635437,18.0543365478516,14.6940755844116,18.775728225708,18.2449989318848
"1995-12-01",12.822319984436,18.2288131713867,14.6302280426025,18.7267818450928,18.7617359161377
"1996-01-01",13.1214733123779,20.506706237793,15.0391702651978,19.9562530517578,20.6749305725098
"1996-02-01",13.7462558746338,21.805793762207,15.7834768295288,20.8658542633057,22.1422843933105
"1996-03-01",14.267466545105,21.6328754425049,16.4713973999023,21.2356758117676,22.4931526184082
"1996-04-01",13.6106739044189,18.8416957855225,15.3991670608521,19.5960578918457,19.7795810699463
"1996-05-01",13.6804904937744,17.1740036010742,14.6476068496704,18.191089630127,18.024356842041
"1996-06-01",13.7138423919678,16.5260734558105,13.9608697891235,16.3967247009277,16.4796123504639
"1996-07-01",12.1109600067139,15.3199691772461,13.2393007278442,15.7502298355103,15.1306447982788
"1996-08-01",12.4660587310791,15.5505676269531,13.7048511505127,16.2196044921875,15.3636074066162
"1996-09-01",13.0758409500122,15.7866744995117,14.4521436691284,17.1709537506104,15.8941822052002
"1996-10-01",13.1699666976929,16.4232730865479,14.3423843383789,17.6619930267334,16.6062717437744
"1996-11-01",11.8378639221191,16.6023387908936,13.1574993133545,17.6328983306885,16.9502906799316
"1996-12-01",13.2234668731689,18.4625473022461,14.8013868331909,18.9271011352539,18.9408435821533
"1997-01-01",12.643238067627,20.0618724822998,14.6082019805908,19.7516498565674,20.2895908355713
"1997-02-01",14.20703125,22.1961059570312,16.1989574432373,21.1620121002197,22.5319843292236
"1997-03-01",12.9931859970093,22.2933712005615,15.5921764373779,21.5192852020264,23.0664558410645
"1997-04-01",14.129734992981,21.3513488769531,16.1727294921875,21.3107357025146,22.1252784729004
"1997-05-01",14.3973970413208,22.1752853393555,15.6987991333008,21.2734107971191,22.475622177124
"1997-06-01",14.1604986190796,19.5022201538086,14.5776309967041,18.8045825958252,19.3212280273438
"1997-07-01",13.8161697387695,20.7675533294678,14.7723245620728,20.1661071777344,20.1926326751709
"1997-08-01",13.7344636917114,20.6978759765625,14.7687654495239,20.2190418243408,19.8555583953857
"1997-09-01",13.6187782287598,17.8507442474365,15.020040512085,18.6814727783203,17.9006881713867
"1997-10-01",14.4363222122192,19.1380825042725,15.5763339996338,19.9392986297607,19.2147998809814
"1997-11-01",14.0548210144043,17.7626247406006,15.3594722747803,18.764274597168,18.3220863342285
"1997-12-01",15.4657011032104,24.3517055511475,17.150598526001,22.9404354095459,23.8205261230469
"1998-01-01",15.9351768493652,24.7384757995605,17.8148536682129,23.3848972320557,24.4907302856445
"1998-02-01",16.1941051483154,25.1089859008789,17.8055534362793,23.6054210662842,25.0731811523438
"1998-03-01",15.8570642471313,24.3163814544678,18.0070037841797,23.1844120025635,24.8050308227539
